date,open,high,low,close,adjClose,volume
2019-08-08,12075.000000,12205.000000,11600.000000,11690.000000,11690.000000,2431
2019-08-09,11855.000000,12235.000000,11795.000000,11945.000000,11945.000000,3517
2019-08-12,11675.000000,11695.000000,11340.000000,11560.000000,11560.000000,1834
2019-08-13,11505.000000,11570.000000,10800.000000,10945.000000,10945.000000,4145
2019-08-14,10930.000000,10955.000000,10070.000000,10160.000000,10160.000000,6021
2019-08-15,10240.000000,10440.000000,9500.000000,10130.000000,10130.000000,7407
2019-08-16,10400.000000,10590.000000,9765.000000,10515.000000,10515.000000,5247
2019-08-19,10445.000000,10890.000000,10305.000000,10745.000000,10745.000000,2653
2019-08-20,10765.000000,11015.000000,10590.000000,10775.000000,10775.000000,2558
2019-08-21,10815.000000,10890.000000,9850.000000,10115.000000,10115.000000,5034
2019-08-22,10040.000000,10255.000000,9765.000000,10185.000000,10185.000000,3956
2019-08-23,10205.000000,10535.000000,10050.000000,10460.000000,10460.000000,3319
2019-08-26,10030.000000,10730.000000,9970.000000,10330.000000,10330.000000,4193
2019-08-27,10305.000000,10410.000000,10030.000000,10165.000000,10165.000000,3663
2019-08-28,10150.000000,10320.000000,9470.000000,9645.000000,9645.000000,5694
2019-08-29,9695.000000,9730.000000,9305.000000,9505.000000,9505.000000,4154
2019-08-30,9500.000000,9630.000000,9385.000000,9583.959961,9583.959961,2856
2019-09-03,9795.000000,10925.000000,9795.000000,10800.000000,10800.000000,7222
2019-09-04,10840.000000,10965.000000,10470.000000,10835.000000,10835.000000,3701
2019-09-05,10790.000000,10810.000000,10530.000000,10625.000000,10625.000000,3606
2019-09-06,10635.000000,11130.000000,10230.000000,10460.000000,10460.000000,6764
2019-09-09,10490.000000,10620.000000,10115.000000,10370.000000,10370.000000,3966
2019-09-10,10360.000000,10455.000000,9945.000000,10060.000000,10060.000000,3400
2019-09-11,10145.000000,10345.000000,9900.000000,10125.000000,10125.000000,3528
2019-09-12,10160.000000,10470.000000,10085.000000,10410.000000,10410.000000,3099
2019-09-13,10480.000000,10560.000000,10205.000000,10265.000000,10265.000000,2876
2019-09-16,10335.000000,10430.000000,10105.000000,10135.000000,10135.000000,2313
2019-09-17,10305.000000,10405.000000,10185.000000,10305.000000,10305.000000,1583
2019-09-18,10250.000000,10310.000000,10120.000000,10205.000000,10205.000000,1581
2019-09-19,10315.000000,10450.000000,9605.000000,10155.000000,10155.000000,4344
2019-09-20,10155.000000,10355.000000,10095.000000,10180.000000,10180.000000,2400
2019-09-23,10125.000000,10125.000000,9690.000000,9805.000000,9805.000000,4645
2019-09-24,9770.000000,9780.000000,7995.000000,8380.000000,8380.000000,10527
2019-09-25,8670.000000,8785.000000,8205.000000,8350.000000,8350.000000,5824
2019-09-26,8515.000000,8670.000000,7710.000000,8145.000000,8145.000000,5369
2019-09-27,8085.000000,8140.000000,7940.000000,8004.459961,8004.459961,3497
2019-09-30,8090.000000,8415.000000,7710.000000,8335.000000,8335.000000,4976
2019-10-01,8360.000000,8560.000000,8235.000000,8325.000000,8325.000000,3539
2019-10-02,8330.000000,8400.000000,8185.000000,8270.000000,8270.000000,1861
2019-10-03,8285.000000,8435.000000,8075.000000,8160.000000,8160.000000,2581
2019-10-04,8165.000000,8310.000000,8020.000000,8225.000000,8225.000000,1994
2019-10-07,7900.000000,8350.000000,7745.000000,8255.000000,8255.000000,5782
2019-10-08,8260.000000,8365.000000,8095.000000,8170.000000,8170.000000,2275
2019-10-09,8185.000000,8780.000000,8125.000000,8645.000000,8645.000000,4716
2019-10-10,8605.000000,8670.000000,8445.000000,8595.000000,8595.000000,2716
2019-10-11,8595.000000,8850.000000,8285.000000,8355.000000,8355.000000,4134
2019-10-14,8255.000000,8435.000000,8220.000000,8355.000000,8355.000000,1774
2019-10-15,8340.000000,8435.000000,8085.000000,8170.000000,8170.000000,2752
2019-10-16,8150.000000,8195.000000,7900.000000,7950.000000,7950.000000,3685
2019-10-17,7975.000000,8150.000000,7935.000000,8060.000000,8060.000000,2582
2019-10-18,8065.000000,8130.000000,7805.000000,7960.000000,7960.000000,3414
2019-10-21,8255.000000,8380.000000,8160.000000,8205.000000,8205.000000,3642
2019-10-22,8230.000000,8330.000000,8065.000000,8165.000000,8165.000000,2446
2019-10-23,8080.000000,8110.000000,7245.000000,7475.000000,7475.000000,5767
2019-10-24,7420.000000,7515.000000,7355.000000,7490.000000,7490.000000,3210
2019-10-25,7450.000000,7720.000000,7400.000000,7678.490234,7678.490234,8600
2019-10-28,9700.000000,10050.000000,9330.000000,9530.000000,9530.000000,6474
2019-10-29,9585.000000,9655.000000,9155.000000,9315.000000,9315.000000,3035
2019-10-30,9540.000000,9565.000000,9060.000000,9270.000000,9270.000000,3553
2019-10-31,9225.000000,9510.000000,9000.000000,9305.000000,9305.000000,2086
2019-11-01,9230.000000,9360.000000,9120.000000,9235.000000,9235.000000,2641
2019-11-04,9270.000000,9790.000000,9170.000000,9565.000000,9565.000000,3453
2019-11-05,9480.000000,9580.000000,8360.000000,9420.000000,9420.000000,2875
2019-11-06,9405.000000,9515.000000,9325.000000,9360.000000,9360.000000,1366
2019-11-07,9425.000000,9460.000000,9125.000000,9220.000000,9220.000000,3323
2019-11-08,9260.000000,9305.000000,8680.000000,8845.000000,8845.000000,5487
2019-11-11,9100.000000,9135.000000,8585.000000,8750.000000,8750.000000,3623
2019-11-12,8735.000000,8915.000000,8555.000000,8835.000000,8835.000000,3545
2019-11-13,8815.000000,8880.000000,8730.000000,8785.000000,8785.000000,2121
2019-11-14,8805.000000,8830.000000,8590.000000,8675.000000,8675.000000,2337
2019-11-15,8680.000000,8820.000000,8355.000000,8505.000000,8505.000000,4095
2019-11-18,8550.000000,8565.000000,8005.000000,8205.000000,8205.000000,4004
2019-11-19,8200.000000,8215.000000,8005.000000,8110.000000,8110.000000,3007
2019-11-20,8145.000000,8275.000000,8045.000000,8110.000000,8110.000000,3885
2019-11-21,8110.000000,8140.000000,7360.000000,7580.000000,7580.000000,5630
2019-11-22,7620.000000,7735.000000,6775.000000,7330.000000,7330.000000,9941
2019-11-25,7050.000000,7375.000000,6510.000000,7165.000000,7165.000000,10022
2019-11-26,7205.000000,7345.000000,7015.000000,7115.000000,7115.000000,5897
2019-11-27,7150.000000,7700.000000,6835.000000,7570.000000,7570.000000,8583
2019-11-29,null,null,null,null,null,null
2019-12-02,7465.000000,7555.000000,7195.000000,7335.000000,7335.000000,4334
2019-12-03,7370.000000,7445.000000,7260.000000,7340.000000,7340.000000,1711
2019-12-04,7335.000000,7965.000000,7085.000000,7220.000000,7220.000000,8673
2019-12-05,7255.000000,7525.000000,7180.000000,7420.000000,7420.000000,4442
2019-12-06,7435.000000,7655.000000,7335.000000,7460.000000,7460.000000,3514
2019-12-09,7570.000000,7705.000000,7290.000000,7320.000000,7320.000000,3527
2019-12-10,7345.000000,7410.000000,7165.000000,7215.000000,7215.000000,3362
2019-12-11,7250.000000,7290.000000,7130.000000,7175.000000,7175.000000,2979
2019-12-12,7210.000000,7370.000000,7070.000000,7265.000000,7265.000000,4522
2019-12-13,7215.000000,7335.000000,7200.000000,7265.000000,7265.000000,3653
2019-12-16,7120.000000,7145.000000,6790.000000,6860.000000,6860.000000,7720
2019-12-17,6880.000000,6940.000000,6560.000000,6580.000000,6580.000000,5979
2019-12-18,6575.000000,7235.000000,6420.000000,7135.000000,7135.000000,11821
2019-12-19,7280.000000,7440.000000,7055.000000,7165.000000,7165.000000,4596
2019-12-20,7160.000000,7235.000000,7085.000000,7230.000000,7230.000000,2478
2019-12-23,7420.000000,7715.000000,7290.000000,7410.000000,7410.000000,7852
2019-12-24,null,null,null,null,null,null
2019-12-26,7220.000000,7445.000000,7170.000000,7250.000000,7250.000000,4302
2019-12-27,7195.000000,7245.000000,7055.000000,7203.819824,7203.819824,4441
2019-12-30,7445.000000,7480.000000,7245.000000,7285.000000,7285.000000,3115
2019-12-31,7295.000000,7350.000000,7160.000000,7210.000000,7210.000000,2953
2020-01-02,7225.000000,7225.000000,6900.000000,6940.000000,6940.000000,4754
2020-01-03,6960.000000,7500.000000,6860.000000,7385.000000,7385.000000,8657
2020-01-06,7435.000000,7685.000000,7385.000000,7615.000000,7615.000000,6104
2020-01-07,7725.000000,8300.000000,7725.000000,8280.000000,8280.000000,11526
2020-01-08,8165.000000,8595.000000,7915.000000,8110.000000,8110.000000,16332
2020-01-09,8120.000000,8170.000000,7800.000000,7885.000000,7885.000000,10399
2020-01-10,7855.000000,8220.000000,7700.000000,8135.000000,8135.000000,13111
2020-01-13,8235.000000,8300.000000,8100.000000,8200.000000,8200.000000,3206
2020-01-14,8165.000000,8955.000000,8150.000000,8750.000000,8750.000000,13502
2020-01-15,8810.000000,8995.000000,8635.000000,8880.000000,8880.000000,7019
2020-01-16,8925.000000,8955.000000,8615.000000,8790.000000,8790.000000,5818
2020-01-17,8765.000000,9085.000000,8720.000000,8925.000000,8925.000000,6895
2020-01-21,8720.000000,8825.000000,8515.000000,8750.000000,8750.000000,7456
2020-01-22,8775.000000,8865.000000,8600.000000,8680.000000,8680.000000,4717
2020-01-23,8665.000000,8705.000000,8290.000000,8370.000000,8370.000000,13847
2020-01-24,8410.000000,8540.000000,8235.000000,8495.000000,8495.000000,9837
2020-01-27,8595.000000,9020.000000,8575.000000,8995.000000,8995.000000,13131
2020-01-28,8935.000000,9215.000000,8895.000000,9060.000000,9060.000000,15878
2020-01-29,9040.000000,9480.000000,9040.000000,9390.000000,9390.000000,12121
2020-01-30,9335.000000,9570.000000,9160.000000,9555.000000,9555.000000,15041
2020-01-31,9555.000000,9555.000000,9180.000000,9277.629883,9277.629883,9428
2020-02-03,9495.000000,9790.000000,9270.000000,9410.000000,9410.000000,8918
2020-02-04,9355.000000,9440.000000,9130.000000,9255.000000,9255.000000,8189
2020-02-05,9245.000000,9945.000000,9225.000000,9830.000000,9830.000000,14307
2020-02-06,9800.000000,10010.000000,9685.000000,9895.000000,9895.000000,12014
2020-02-07,9805.000000,10030.000000,9740.000000,9845.000000,9845.000000,8523
2020-02-10,10200.000000,10360.000000,9510.000000,9935.000000,9935.000000,6779
2020-02-11,9930.000000,10570.000000,9790.000000,10405.000000,10405.000000,15832
2020-02-12,10325.000000,10620.000000,10315.000000,10525.000000,10525.000000,13010
2020-02-13,10505.000000,10670.000000,10160.000000,10305.000000,10305.000000,16242
2020-02-14,10305.000000,10635.000000,10210.000000,10495.000000,10495.000000,8771
2020-02-18,9980.000000,10365.000000,9505.000000,10250.000000,10250.000000,20878
2020-02-19,10280.000000,10545.000000,9245.000000,10225.000000,10225.000000,9019
2020-02-20,9735.000000,9735.000000,9405.000000,9615.000000,9615.000000,3918
2020-02-21,9650.000000,9830.000000,9600.000000,9740.000000,9740.000000,2125
2020-02-24,9935.000000,10075.000000,9480.000000,9600.000000,9600.000000,7379
2020-02-25,9640.000000,9695.000000,9240.000000,9320.000000,9320.000000,4061
2020-02-26,9385.000000,9395.000000,8595.000000,8780.000000,8780.000000,7637
2020-02-27,8780.000000,8980.000000,8520.000000,8890.000000,8890.000000,3897
2020-02-28,8825.000000,8905.000000,8430.000000,8662.990234,8662.990234,3889
2020-03-02,8645.000000,9030.000000,8540.000000,8975.000000,8975.000000,2157
2020-03-03,8990.000000,8995.000000,8740.000000,8770.000000,8770.000000,2956
2020-03-04,8830.000000,8910.000000,8700.000000,8760.000000,8760.000000,1842
2020-03-05,8805.000000,9250.000000,8795.000000,9195.000000,9195.000000,3734
2020-03-06,9140.000000,9250.000000,9060.000000,9165.000000,9165.000000,1827
2020-03-09,8265.000000,8280.000000,7640.000000,7850.000000,7850.000000,9510
2020-03-10,7835.000000,8175.000000,7755.000000,7995.000000,7995.000000,5067
2020-03-11,7990.000000,8025.000000,7610.000000,7855.000000,7855.000000,3910
2020-03-12,7840.000000,8000.000000,5595.000000,6010.000000,6010.000000,16034
2020-03-13,5775.000000,5935.000000,4210.000000,5330.000000,5330.000000,15531
2020-03-16,5850.000000,5850.000000,4390.000000,4930.000000,4930.000000,14879
2020-03-17,4975.000000,5525.000000,4835.000000,5380.000000,5380.000000,6875
2020-03-18,5440.000000,5475.000000,4990.000000,5340.000000,5340.000000,8746
2020-03-19,5380.000000,6410.000000,5275.000000,6240.000000,6240.000000,8961
2020-03-20,6275.000000,6950.000000,5665.000000,6210.000000,6210.000000,6787
2020-03-23,6060.000000,6650.000000,5685.000000,6300.000000,6300.000000,8329
2020-03-24,6450.000000,6885.000000,6395.000000,6725.000000,6725.000000,7837
2020-03-25,6740.000000,6995.000000,6465.000000,6630.000000,6630.000000,5175
2020-03-26,6600.000000,6805.000000,6520.000000,6675.000000,6675.000000,3497
2020-03-27,6755.000000,6855.000000,6570.000000,6648.359863,6648.359863,2372
2020-03-30,6045.000000,6535.000000,5835.000000,6380.000000,6380.000000,4341
2020-03-31,6505.000000,6660.000000,6340.000000,6475.000000,6475.000000,2305
2020-04-01,6455.000000,6465.000000,6155.000000,6210.000000,6210.000000,2656
2020-04-02,6400.000000,7345.000000,6380.000000,6865.000000,6865.000000,9591
2020-04-03,6890.000000,7100.000000,6625.000000,6800.000000,6800.000000,3943
2020-04-06,6820.000000,7375.000000,6785.000000,7330.000000,7330.000000,10939
2020-04-07,7350.000000,7515.000000,7105.000000,7330.000000,7330.000000,7749
2020-04-08,7195.000000,7475.000000,7160.000000,7335.000000,7335.000000,3066
2020-04-09,7335.000000,7415.000000,7090.000000,7290.000000,7290.000000,2793
2020-04-13,7160.000000,7160.000000,6555.000000,6810.000000,6810.000000,5395
2020-04-14,6855.000000,7010.000000,6785.000000,6950.000000,6950.000000,2232
2020-04-15,6895.000000,6950.000000,6685.000000,6740.000000,6740.000000,2144
2020-04-16,6735.000000,7205.000000,6465.000000,7105.000000,7105.000000,6364
2020-04-17,7105.000000,7235.000000,7010.000000,7080.000000,7080.000000,1863
2020-04-20,7200.000000,7255.000000,6765.000000,6795.000000,6795.000000,4302
2020-04-21,6875.000000,6960.000000,6780.000000,6890.000000,6890.000000,2879
2020-04-22,6920.000000,7195.000000,6830.000000,7115.000000,7115.000000,3504
2020-04-23,7115.000000,7805.000000,7045.000000,7540.000000,7540.000000,8039
2020-04-24,7610.000000,7620.000000,7400.000000,7460.859863,7460.859863,2367
2020-04-27,7665.000000,7905.000000,7645.000000,7780.000000,7780.000000,2872
2020-04-28,7845.000000,7875.000000,7735.000000,7780.000000,7780.000000,1762
2020-04-29,7800.000000,9065.000000,7780.000000,8825.000000,8825.000000,9729
2020-04-30,8940.000000,9560.000000,8480.000000,8930.000000,8930.000000,10524
2020-05-01,8850.000000,9145.000000,8655.000000,8840.000000,8840.000000,5127
2020-05-04,8965.000000,9060.000000,8600.000000,8935.000000,8935.000000,3992
2020-05-05,9055.000000,9225.000000,8835.000000,8985.000000,8985.000000,4675
2020-05-06,9035.000000,9515.000000,8980.000000,9340.000000,9340.000000,6330
2020-05-07,9370.000000,10115.000000,9105.000000,10010.000000,10010.000000,12108
2020-05-08,10010.000000,10220.000000,9820.000000,10030.000000,10030.000000,6747
2020-05-11,8820.000000,9275.000000,8220.000000,8795.000000,8795.000000,19225
2020-05-12,8680.000000,9050.000000,8560.000000,8870.000000,8870.000000,6912
2020-05-13,8845.000000,9430.000000,8830.000000,9270.000000,9270.000000,5001
2020-05-14,9400.000000,10070.000000,9355.000000,9725.000000,9725.000000,8874
2020-05-15,9855.000000,9930.000000,9170.000000,9395.000000,9395.000000,7857
2020-05-18,9795.000000,10035.000000,9515.000000,9745.000000,9745.000000,7691
2020-05-19,9745.000000,9955.000000,9505.000000,9680.000000,9680.000000,6700
2020-05-20,9755.000000,9895.000000,9330.000000,9570.000000,9570.000000,6276
2020-05-21,9585.000000,9610.000000,8815.000000,9075.000000,9075.000000,8797
2020-05-22,9185.000000,9285.000000,8945.000000,9175.000000,9175.000000,4564
2020-05-26,9050.000000,9065.000000,8630.000000,8785.000000,8785.000000,8287
2020-05-27,8850.000000,9265.000000,8810.000000,9170.000000,9170.000000,5653
2020-05-28,9095.000000,9555.000000,9055.000000,9450.000000,9450.000000,6137
2020-05-29,9460.000000,9610.000000,9350.000000,9443.429688,9443.429688,3864
2020-06-01,9530.000000,9775.000000,9465.000000,9650.000000,9650.000000,3656
2020-06-02,9745.000000,10565.000000,9335.000000,9580.000000,9580.000000,14048
2020-06-03,9580.000000,9730.000000,9465.000000,9655.000000,9655.000000,3179
2020-06-04,9665.000000,9985.000000,9535.000000,9895.000000,9895.000000,4328
2020-06-05,9865.000000,9950.000000,9675.000000,9800.000000,9800.000000,4508
2020-06-08,9810.000000,9900.000000,9720.000000,9780.000000,9780.000000,3757
2020-06-09,9630.000000,9985.000000,9620.000000,9805.000000,9805.000000,4291
2020-06-10,9905.000000,10130.000000,9720.000000,9935.000000,9935.000000,7010
2020-06-11,9945.000000,10060.000000,9090.000000,9300.000000,9300.000000,10869
2020-06-12,9380.000000,9610.000000,9265.000000,9465.000000,9465.000000,3848
2020-06-15,9370.000000,9525.000000,8930.000000,9440.000000,9440.000000,5850
2020-06-16,9475.000000,9630.000000,9415.000000,9530.000000,9530.000000,3436
2020-06-17,9540.000000,9600.000000,9255.000000,9325.000000,9325.000000,3206
2020-06-18,9425.000000,9515.000000,9320.000000,9410.000000,9410.000000,2135
2020-06-19,9385.000000,9465.000000,9245.000000,9315.000000,9315.000000,3481
2020-06-22,9350.000000,9700.000000,9280.000000,9585.000000,9585.000000,5062
2020-06-23,9725.000000,9755.000000,9600.000000,9660.000000,9660.000000,3811
2020-06-24,9665.000000,9685.000000,9180.000000,9285.000000,9285.000000,8255
2020-06-25,9245.000000,9315.000000,8985.000000,9280.000000,9280.000000,5012
2020-06-26,9285.000000,9300.000000,9055.000000,9084.200195,9084.200195,4195
2020-06-29,9175.000000,9240.000000,9050.000000,9200.000000,9200.000000,2742
2020-06-30,9255.000000,9295.000000,9100.000000,9185.000000,9185.000000,2856
2020-07-01,9200.000000,9390.000000,9140.000000,9325.000000,9325.000000,4789
2020-07-02,9280.000000,9335.000000,8950.000000,9060.000000,9060.000000,6562
2020-07-06,9100.000000,9435.000000,9060.000000,9355.000000,9355.000000,6890
2020-07-07,9350.000000,9455.000000,9250.000000,9290.000000,9290.000000,2975
2020-07-08,9310.000000,9570.000000,9285.000000,9510.000000,9510.000000,5163
2020-07-09,9505.000000,9545.000000,9190.000000,9255.000000,9255.000000,5931
2020-07-10,9275.000000,9285.000000,9145.000000,9275.000000,9275.000000,2296
2020-07-13,9290.000000,9410.000000,9240.000000,9270.000000,9270.000000,2844
2020-07-14,9275.000000,9320.000000,9135.000000,9310.000000,9310.000000,2869
2020-07-15,9295.000000,9320.000000,9165.000000,9190.000000,9190.000000,2330
2020-07-16,9240.000000,9265.000000,9040.000000,9145.000000,9145.000000,3344
2020-07-17,9130.000000,9220.000000,9095.000000,9195.000000,9195.000000,1674
2020-07-20,9200.000000,9280.000000,9155.000000,9190.000000,9190.000000,2432
2020-07-21,9205.000000,9480.000000,9175.000000,9395.000000,9395.000000,5408
2020-07-22,9415.000000,9435.000000,9295.000000,9425.000000,9425.000000,3117
2020-07-23,9425.000000,9735.000000,9425.000000,9650.000000,9650.000000,6653
2020-07-24,9665.000000,9665.000000,9505.000000,9615.000000,9615.000000,3110
2020-07-27,9925.000000,11055.000000,9925.000000,10895.000000,10895.000000,16157
2020-07-28,11080.000000,11540.000000,10635.000000,11035.000000,11035.000000,15293
2020-07-29,11060.000000,11350.000000,10890.000000,11240.000000,11240.000000,9081
2020-07-30,11350.000000,11405.000000,10835.000000,11145.000000,11145.000000,7340
2020-07-31,11155.000000,11245.000000,10985.000000,11207.500000,11207.500000,9692
2020-08-03,11350.000000,11720.000000,11180.000000,11620.000000,11620.000000,5333
2020-08-04,11560.000000,11600.000000,11125.000000,11370.000000,11370.000000,6915
2020-08-05,11385.000000,11975.000000,11190.000000,11850.000000,11850.000000,11366
2020-08-06,11930.000000,12085.000000,11705.000000,12040.000000,12040.000000,4902
2020-08-07,11990.000000,12085.000000,11395.000000,11575.000000,11575.000000,10007
2020-08-10,11800.000000,12220.000000,11645.000000,12015.000000,12015.000000,9860
2020-08-11,12005.000000,12090.000000,11190.000000,11435.000000,11435.000000,10291
2020-08-12,11340.000000,11745.000000,11220.000000,11665.000000,11665.000000,6069
2020-08-13,11600.000000,11760.000000,11340.000000,11590.000000,11590.000000,5062
2020-08-14,11765.000000,12000.000000,11740.000000,11935.000000,11935.000000,9980
2020-08-17,11950.000000,12635.000000,11905.000000,12485.000000,12485.000000,8883
2020-08-18,12470.000000,12555.000000,11850.000000,12035.000000,12035.000000,10621
2020-08-19,12100.000000,12150.000000,11580.000000,11690.000000,11690.000000,10164
2020-08-20,11740.000000,11950.000000,11710.000000,11895.000000,11895.000000,4860
2020-08-21,12125.000000,12125.000000,11600.000000,11695.000000,11695.000000,9663
2020-08-24,11695.000000,11865.000000,11595.000000,11770.000000,11770.000000,7416
2020-08-25,11765.000000,11810.000000,11115.000000,11310.000000,11310.000000,12762
2020-08-26,11300.000000,11570.000000,11260.000000,11480.000000,11480.000000,6639
2020-08-27,11495.000000,11610.000000,11125.000000,11270.000000,11270.000000,9007
2020-08-28,11335.000000,11525.000000,11280.000000,11449.099609,11449.099609,7783
2020-08-31,11735.000000,11915.000000,11705.000000,11835.000000,11835.000000,4865
2020-09-01,11755.000000,12200.000000,11625.000000,12075.000000,12075.000000,8919
2020-09-02,12135.000000,12175.000000,11165.000000,11460.000000,11460.000000,17210
2020-09-03,11440.000000,11530.000000,10460.000000,10720.000000,10720.000000,15412
2020-09-04,10780.000000,10785.000000,9905.000000,10620.000000,10620.000000,15668
2020-09-08,10425.000000,10475.000000,9890.000000,10015.000000,10015.000000,14549
2020-09-09,10060.000000,10385.000000,9850.000000,10320.000000,10320.000000,5218
2020-09-10,10285.000000,10565.000000,10215.000000,10315.000000,10315.000000,7860
2020-09-11,10370.000000,10420.000000,10215.000000,10340.000000,10340.000000,4819
2020-09-14,10315.000000,10805.000000,10270.000000,10705.000000,10705.000000,6525
2020-09-15,10750.000000,10975.000000,10645.000000,10815.000000,10815.000000,4052
2020-09-16,10890.000000,11150.000000,10690.000000,11015.000000,11015.000000,7056
2020-09-17,11045.000000,11075.000000,10755.000000,10950.000000,10950.000000,7179
2020-09-18,10975.000000,11075.000000,10815.000000,10880.000000,10880.000000,4499
2020-09-21,10885.000000,11005.000000,10265.000000,10485.000000,10485.000000,12875
2020-09-22,10485.000000,10525.000000,10350.000000,10495.000000,10495.000000,4081
2020-09-23,10545.000000,10550.000000,10140.000000,10280.000000,10280.000000,7721
2020-09-24,10240.000000,10750.000000,10190.000000,10670.000000,10670.000000,8985
2020-09-25,10630.000000,10805.000000,10560.000000,10606.799805,10606.799805,6120
2020-09-28,10800.000000,11080.000000,10795.000000,10960.000000,10960.000000,4100
2020-09-29,10970.000000,10990.000000,10680.000000,10815.000000,10815.000000,4764
2020-09-30,10850.000000,10940.000000,10725.000000,10770.000000,10770.000000,5671
2020-10-01,10835.000000,11060.000000,10430.000000,10645.000000,10645.000000,11708
2020-10-02,10615.000000,10705.000000,10410.000000,10550.000000,10550.000000,5867
2020-10-05,10700.000000,10865.000000,10670.000000,10815.000000,10815.000000,4462
2020-10-06,10815.000000,10890.000000,10565.000000,10630.000000,10630.000000,4093
2020-10-07,10600.000000,10760.000000,10595.000000,10720.000000,10720.000000,2260
2020-10-08,10735.000000,11065.000000,10580.000000,10955.000000,10955.000000,5066
2020-10-09,10950.000000,11205.000000,10910.000000,11110.000000,11110.000000,3469
2020-10-12,11360.000000,11700.000000,11280.000000,11630.000000,11630.000000,6338
2020-10-13,11760.000000,11805.000000,11355.000000,11440.000000,11440.000000,4170
2020-10-14,11500.000000,11630.000000,11340.000000,11410.000000,11410.000000,3466
2020-10-15,11440.000000,11695.000000,11315.000000,11595.000000,11595.000000,3418
2020-10-16,11610.000000,11610.000000,11225.000000,11360.000000,11360.000000,5373
2020-10-19,11505.000000,11910.000000,11470.000000,11755.000000,11755.000000,6876
2020-10-20,11795.000000,12110.000000,11740.000000,11970.000000,11970.000000,4060
2020-10-21,11995.000000,13005.000000,11960.000000,12755.000000,12755.000000,10223
2020-10-22,12965.000000,13285.000000,12725.000000,13155.000000,13155.000000,7369
2020-10-23,13220.000000,13260.000000,12775.000000,12970.000000,12970.000000,3793
2020-10-26,13100.000000,13300.000000,12805.000000,13045.000000,13045.000000,6031
2020-10-27,13050.000000,13780.000000,13025.000000,13685.000000,13685.000000,9034
2020-10-28,13680.000000,13870.000000,12885.000000,13175.000000,13175.000000,10745
2020-10-29,13200.000000,13665.000000,12995.000000,13505.000000,13505.000000,6884
2020-10-30,13530.000000,13660.000000,13150.000000,13478.599609,13478.599609,5823
2020-11-02,13955.000000,14065.000000,13370.000000,13790.000000,13790.000000,5042
2020-11-03,13730.000000,13950.000000,13390.000000,13845.000000,13845.000000,3731
2020-11-04,13925.000000,14420.000000,13635.000000,14200.000000,14200.000000,9531
2020-11-05,14165.000000,15505.000000,14165.000000,15260.000000,15260.000000,7463
2020-11-06,15685.000000,16155.000000,15350.000000,15630.000000,15630.000000,8143
2020-11-09,15665.000000,16005.000000,14880.000000,15450.000000,15450.000000,12353
2020-11-10,15435.000000,15595.000000,15130.000000,15355.000000,15355.000000,5971
2020-11-11,15450.000000,16090.000000,15350.000000,15805.000000,15805.000000,6198
2020-11-12,16000.000000,16300.000000,15520.000000,16240.000000,16240.000000,6412
2020-11-13,16350.000000,16585.000000,16025.000000,16270.000000,16270.000000,4062
2020-11-16,16035.000000,16935.000000,15915.000000,16895.000000,16895.000000,5400
2020-11-17,16795.000000,17930.000000,16620.000000,17730.000000,17730.000000,9408
2020-11-18,17675.000000,18540.000000,17235.000000,17685.000000,17685.000000,12925
2020-11-19,17905.000000,18260.000000,17375.000000,18095.000000,18095.000000,6743
2020-11-20,17910.000000,18880.000000,17740.000000,18685.000000,18685.000000,9867
2020-11-23,18625.000000,18850.000000,18040.000000,18410.000000,18410.000000,12524
2020-11-24,18455.000000,19515.000000,18075.000000,19110.000000,19110.000000,14152
2020-11-25,19135.000000,19605.000000,18640.000000,18915.000000,18915.000000,12217
2020-11-27,null,null,null,null,null,null
2020-11-30,18275.000000,20260.000000,18275.000000,19730.000000,19730.000000,12034
2020-12-01,19800.000000,20360.000000,18300.000000,19275.000000,19275.000000,13563
2020-12-02,19155.000000,19585.000000,18560.000000,19295.000000,19295.000000,7994
2020-12-03,19340.000000,19880.000000,19070.000000,19565.000000,19565.000000,7203
2020-12-04,19680.000000,19750.000000,18830.000000,19100.000000,19100.000000,7567
2020-12-07,19205.000000,19615.000000,19020.000000,19170.000000,19170.000000,5213
2020-12-08,19215.000000,19475.000000,18695.000000,18825.000000,18825.000000,7325
2020-12-09,18685.000000,18685.000000,17705.000000,18420.000000,18420.000000,6752
2020-12-10,18630.000000,18750.000000,17940.000000,18440.000000,18440.000000,6953
2020-12-11,18415.000000,18460.000000,17575.000000,18020.000000,18020.000000,6058
2020-12-14,19155.000000,19430.000000,19080.000000,19270.000000,19270.000000,6124
2020-12-15,19340.000000,19675.000000,19120.000000,19560.000000,19560.000000,5817
2020-12-16,19505.000000,21430.000000,19340.000000,20930.000000,20930.000000,12919
2020-12-17,21460.000000,23915.000000,21320.000000,22870.000000,22870.000000,16832
2020-12-18,23050.000000,23415.000000,22435.000000,22860.000000,22860.000000,7105
2020-12-21,23605.000000,24210.000000,21950.000000,22880.000000,22880.000000,12956
2020-12-22,23260.000000,23645.000000,22430.000000,23445.000000,23445.000000,11075
2020-12-23,23495.000000,24175.000000,22800.000000,23510.000000,23510.000000,6882
2020-12-24,null,null,null,null,null,null
2020-12-28,26650.000000,27900.000000,26535.000000,27110.000000,27110.000000,17470
